worksheet_id,worksheet_name,worksheet_type,list_status,version_id,version_number,version_status,active,selected_at_initial_capture,version_label,version_note,status_display,export_required,export_requirement_reason,export_result,artifact_path,screenshot_path,capture_method,detail_url,blocker
73,Homogeneity [Test WS],Dynamic Spreadsheet,Active,412,9,APPROVED,false,false,9 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=73,
73,Homogeneity [Test WS],Dynamic Spreadsheet,Active,322,8,PENDING,false,false,8 - PENDING,,PENDING Approve Reject,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=73,
73,Homogeneity [Test WS],Dynamic Spreadsheet,Active,321,7,APPROVED,false,false,7 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=73,
73,Homogeneity [Test WS],Dynamic Spreadsheet,Active,320,6,PENDING,false,false,6 - PENDING,,PENDING Approve Reject,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=73,
73,Homogeneity [Test WS],Dynamic Spreadsheet,Active,319,5,PENDING,false,false,5 - PENDING,,PENDING Approve Reject,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=73,
73,Homogeneity [Test WS],Dynamic Spreadsheet,Active,257,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=73,
73,Homogeneity [Test WS],Dynamic Spreadsheet,Active,256,3,REJECTED,false,false,3 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=73,
73,Homogeneity [Test WS],Dynamic Spreadsheet,Active,239,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=73,
73,Homogeneity [Test WS],Dynamic Spreadsheet,Active,238,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=73,
130,Incubator Temperature | 25C,Spreadsheet,Active,447,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 05/13/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=130,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
124,Incubator Temperature | 36C,Spreadsheet,Active,440,2,APPROVED,true,true,2 - APPROVED (ACTIVE),,APPROVED Active since 05/13/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=124,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
124,Incubator Temperature | 36C,Spreadsheet,Active,438,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=124,
125,Incubator Temperature | 42C,Spreadsheet,Active,439,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 05/08/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=125,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
86,Listeria Monocytogenes [Batch] Worksheet,Dynamic Spreadsheet,Active,374,4,APPROVED,true,true,4 - APPROVED (ACTIVE),,APPROVED Active since 04/22/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=86,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
86,Listeria Monocytogenes [Batch] Worksheet,Dynamic Spreadsheet,Active,302,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=86,
86,Listeria Monocytogenes [Batch] Worksheet,Dynamic Spreadsheet,Active,301,2,REJECTED,false,false,2 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=86,
86,Listeria Monocytogenes [Batch] Worksheet,Dynamic Spreadsheet,Active,269,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=86,
87,Listeria Monocytogenes [Test] Worksheet,Dynamic Spreadsheet,Active,705,9,DRAFT,false,true,9 - [AIT-88] Set default note for METRC export - DRAFT,[AIT-88] Set default note for METRC export,DRAFT,true,newer_nonactive_version,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=87,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
87,Listeria Monocytogenes [Test] Worksheet,Dynamic Spreadsheet,Active,678,8,APPROVED,true,false,8 - KV Update - APPROVED (ACTIVE),KV Update,APPROVED Active since 08/05/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=87,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
87,Listeria Monocytogenes [Test] Worksheet,Dynamic Spreadsheet,Active,601,7,DRAFT,false,false,7 - [AIT-88] Add METRC table and named cells - DRAFT,[AIT-88] Add METRC table and named cells,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=87,
87,Listeria Monocytogenes [Test] Worksheet,Dynamic Spreadsheet,Active,530,6,APPROVED,false,false,6 - Fixed - APPROVED,Fixed,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=87,
87,Listeria Monocytogenes [Test] Worksheet,Dynamic Spreadsheet,Active,423,5,APPROVED,false,false,5 - [AIT-82] Adjust report table - APPROVED,[AIT-82] Adjust report table,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=87,
87,Listeria Monocytogenes [Test] Worksheet,Dynamic Spreadsheet,Active,413,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=87,
87,Listeria Monocytogenes [Test] Worksheet,Dynamic Spreadsheet,Active,375,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=87,
87,Listeria Monocytogenes [Test] Worksheet,Dynamic Spreadsheet,Active,318,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=87,
87,Listeria Monocytogenes [Test] Worksheet,Dynamic Spreadsheet,Active,270,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=87,
67,METRC Worksheet,Dynamic Spreadsheet,Active,232,1,DRAFT,false,true,1 - DRAFT,,DRAFT,true,latest_draft_or_pending_no_active,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=67,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,698,28,DRAFT,false,true,28 - updated pass/fail - DRAFT,updated pass/fail,DRAFT,true,newer_nonactive_version,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,679,27,APPROVED,false,false,27 - KV Update - APPROVED,KV Update,APPROVED,true,newer_nonactive_version,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,602,26,APPROVED,true,false,26 - [AIT-88] Add METRC table and named cells - APPROVED (ACTIVE),[AIT-88] Add METRC table and named cells,APPROVED Active since 08/12/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,428,25,APPROVED,false,false,25 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,427,24,PENDING,false,false,24 - PENDING,,PENDING Approve Reject,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,414,23,APPROVED,false,false,23 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,407,22,DRAFT,false,false,22 - DRAFT,,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,401,21,APPROVED,false,false,21 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,317,20,APPROVED,false,false,20 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,243,19,APPROVED,false,false,19 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,242,18,APPROVED,false,false,18 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,223,17,APPROVED,false,false,17 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,221,16,APPROVED,false,false,16 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,200,15,APPROVED,false,false,15 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,195,14,APPROVED,false,false,14 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,187,13,APPROVED,false,false,13 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,180,12,APPROVED,false,false,12 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,166,11,OBSOLETE,false,false,11 - OBSOLETE,,OBSOLETE,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,142,10,OBSOLETE,false,false,10 - OBSOLETE,,OBSOLETE,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,139,9,OBSOLETE,false,false,9 - OBSOLETE,,OBSOLETE,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,138,8,OBSOLETE,false,false,8 - OBSOLETE,,OBSOLETE,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,137,7,APPROVED,false,false,7 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,136,6,APPROVED,false,false,6 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,135,5,REJECTED,false,false,5 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,117,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,90,3,REJECTED,false,false,3 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,47,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
10,Mycotoxin (Qualitative) [Test] Worksheet,Dynamic Spreadsheet,Active,11,1,REJECTED,false,false,1 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=10,
9,Mycotoxin (Quantitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,300,8,APPROVED,true,true,8 - APPROVED (ACTIVE),,APPROVED Active since 04/20/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=9,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
9,Mycotoxin (Quantitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,299,7,PENDING,false,false,7 - PENDING,,PENDING Approve Reject,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=9,
9,Mycotoxin (Quantitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,254,6,APPROVED,false,false,6 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=9,
9,Mycotoxin (Quantitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,134,5,APPROVED,false,false,5 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=9,
9,Mycotoxin (Quantitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,118,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=9,
9,Mycotoxin (Quantitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,46,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=9,
9,Mycotoxin (Quantitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,45,2,REJECTED,false,false,2 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=9,
9,Mycotoxin (Quantitative) [Batch] Worksheet,Dynamic Spreadsheet,Active,12,1,REJECTED,false,false,1 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=9,
66,Mycotoxin [Protocol WS] Calculations and Reporting of Results,Dynamic Spreadsheet,Active,220,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 04/10/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=66,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
65,Mycotoxin [Protocol WS] Laboratory Controls,Dynamic Spreadsheet,Active,219,3,APPROVED,true,true,3 - APPROVED (ACTIVE),,APPROVED Active since 04/10/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=65,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
65,Mycotoxin [Protocol WS] Laboratory Controls,Dynamic Spreadsheet,Active,218,2,REJECTED,false,false,2 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=65,
65,Mycotoxin [Protocol WS] Laboratory Controls,Dynamic Spreadsheet,Active,217,1,REJECTED,false,false,1 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=65,
64,Mycotoxin [Protocol WS] LC-MS/MS Setup and Measurement,Dynamic Spreadsheet,Active,216,2,APPROVED,true,true,2 - APPROVED (ACTIVE),,APPROVED Active since 04/10/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=64,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
64,Mycotoxin [Protocol WS] LC-MS/MS Setup and Measurement,Dynamic Spreadsheet,Active,212,1,OBSOLETE,false,false,1 - OBSOLETE,,OBSOLETE,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=64,
63,Mycotoxin [Protocol WS] Preparation of Standards,Dynamic Spreadsheet,Active,215,2,APPROVED,true,true,2 - APPROVED (ACTIVE),,APPROVED Active since 04/10/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=63,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
