object_type,pane_id,field_id,label,api_system_name,field_classification,data_type,required_optional,read_only_writable,default_value_state,default_value,units,validation,option_source,key_value_store_association,formula,derived_behavior,conditional_visibility,layout_section,layout_group,display_order,display_state,active_inactive_state,global_division_definition,program_restriction,assay_restriction,matrix_restriction,external_system_mapping,report_usage,automation_usage,parser_usage
Assay,fields-assay,not_exposed,Default Technician,default_technician,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,5,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Team,team,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,6,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Tags,tags,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,7,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Sort Order,sort_order,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,8,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Units,units,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,9,hidden_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Reporting Limit,reporting_limit,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,10,hidden_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Spike Level,spike_level,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,11,hidden_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Percent Recovery Lower Limit,percent_recovery_lower_limit,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,12,hidden_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Percent Recovery Upper Limit,percent_recovery_upper_limit,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,13,hidden_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Relative Percent Difference Limit,relative_percent_difference_limit,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,14,hidden_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Test Worksheet,worksheet,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,15,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Test Protocol,protocol,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,16,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Duration,duration,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,shown_on_order_receiving,not_exposed,ungrouped_or_not_exposed,17,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Method Detection Limit,method_detection_limit,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,18,hidden_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Date Created,date_created,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,19,hidden_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Description,description,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,20,hidden_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Document,document,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,21,hidden_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Test Resource Group,inventory_template,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,22,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Batch Control Group,batch_control_group,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,23,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Batch Worksheet,batch_worksheet,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,24,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Batch Protocol,batch_protocol,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,25,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Batch Resource Group,batch_inventory_template,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,26,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Assay,fields-assay,not_exposed,Equations for CoA,coa_equations,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,27,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
